User_ID,n,coop_rate,H_D,H_D|g,H_D|TS,I_D;g,I_D;TS,phenotype_entropy,phenotype_kmeans
99,18,0.4444444444444444,0.9910760598382222,0.7980293320333489,0.1111111111111111,0.1930467278048733,0.8799649487271111,Undefined,Optimist
100,18,0.16666666666666666,0.6500224216483541,0.15304930567574826,0.0,0.49697311597260585,0.6500224216483541,Envious,Envious
101,18,0.5,1.0,0.7086048612313038,0.1111111111111111,0.29139513876869616,0.8888888888888888,Pessimist,Pessimist
102,18,0.4444444444444444,0.9910760598382222,0.6939013886485035,0.0,0.29717467118971874,0.9910760598382222,Envious,Envious
103,18,0.2222222222222222,0.7642045065086203,0.2005355819131562,0.0,0.563668924595464,0.7642045065086203,Envious,Envious
104,17,0.29411764705882354,0.873981048127358,0.19088897046097242,0.0,0.6830920776663856,0.873981048127358,Envious,Envious
105,17,0.4117647058823529,0.9774178175281716,0.5941097335358749,0.11764705882352941,0.38330808399229666,0.8597707587046421,Envious,Envious
106,17,0.4117647058823529,0.9774178175281716,0.7083437635274362,0.11764705882352941,0.26907405400073536,0.8597707587046421,Pessimist,Pessimist
107,17,0.29411764705882354,0.873981048127358,0.6482088240384632,0.0,0.22577222408889475,0.873981048127358,Undefined,Undefined
108,17,0.6470588235294118,0.9366673818775626,0.6385148807219614,0.0,0.2981525011556012,0.9366673818775626,Undefined,Optimist
109,17,0.5294117647058824,0.9975025463691152,0.6096781162706048,0.0,0.3878244300985104,0.9975025463691152,Undefined,Pessimist
110,17,0.5882352941176471,0.9774178175281716,0.30853602928450186,0.0,0.6688817882436697,0.9774178175281716,Envious,
111,17,0.47058823529411764,0.9975025463691152,0.6556027663368621,0.11764705882352941,0.3418997800322531,0.8798554875455857,Undefined,Optimist
112,17,0.5294117647058824,0.9975025463691152,0.7058823529411765,0.11764705882352941,0.29162019342793866,0.8798554875455857,Undefined,Optimist
113,17,0.5294117647058824,0.9975025463691152,0.5174547930664638,0.0,0.48004775330265137,0.9975025463691152,Envious,
114,17,0.6470588235294118,0.9366673818775626,0.5535240902480625,0.0,0.3831432916295001,0.9366673818775626,Undefined,Undefined
115,17,0.47058823529411764,0.9975025463691152,0.30853602928450186,0.0,0.6889665170846133,0.9975025463691152,Envious,Envious
116,17,0.35294117647058826,0.9366673818775626,0.5652729690845184,0.0,0.3713944127930442,0.9366673818775626,Optimist,Optimist
117,17,0.7058823529411765,0.8739810481273578,0.44762591026098897,0.0,0.4263551378663688,0.8739810481273578,Optimist,Optimist
118,17,0.5294117647058824,0.9975025463691152,0.6385148807219614,0.0,0.3589876656471538,0.9975025463691152,Optimist,Optimist
119,17,0.7647058823529411,0.7871265862012691,0.3529411764705882,0.0,0.43418540973068087,0.7871265862012691,Optimist,Optimist
120,17,0.17647058823529413,0.6722948170756379,0.37344209091745717,0.0,0.2988527261581807,0.6722948170756379,Envious,Envious
121,17,0.4117647058823529,0.9774178175281716,0.32997885143745953,0.0,0.647438966090712,0.9774178175281716,Envious,Envious
122,17,0.35294117647058826,0.9366673818775626,0.520867821898432,0.0,0.41579955997913065,0.9366673818775626,Envious,Envious
123,17,0.6470588235294118,0.9366673818775626,0.6887944673262756,0.0,0.24787291455128702,0.9366673818775626,Undefined,Trustful
124,17,0.5882352941176471,0.9774178175281716,0.5652729690845184,0.23529411764705882,0.4121448484436532,0.7421236998811127,Undefined,Undefined
125,17,0.6470588235294118,0.9366673818775626,0.5652729690845183,0.0,0.3713944127930443,0.9366673818775626,Undefined,Optimist
126,17,0.8235294117647058,0.672294817075638,0.32997885143745953,0.11764705882352941,0.34231596563817845,0.5546477582521085,Trustful,Optimist
127,17,0.6470588235294118,0.9366673818775626,0.6770455884898198,0.0,0.2596217933877428,0.9366673818775626,Undefined,Trustful
128,17,0.4117647058823529,0.9774178175281716,0.6887944673262757,0.11764705882352941,0.2886233502018959,0.8597707587046421,Undefined,Undefined
129,13,0.6153846153846154,0.9612366047228759,0.46153846153846156,0.15384615384615385,0.4996981431844143,0.807390450876722,Undefined,Undefined
130,13,0.6153846153846154,0.9612366047228759,0.6811348440210264,0.21191442324334375,0.28010176070184944,0.7493221814795321,Undefined,
131,13,0.7692307692307693,0.779349837292085,0.40347019214127167,0.0,0.3758796451508133,0.779349837292085,Trustful,Trustful
132,13,0.15384615384615385,0.6193821946787638,0.3076923076923077,0.0,0.31168988698645606,0.6193821946787638,Envious,
133,13,0.7692307692307693,0.779349837292085,0.5853569595720625,0.0,0.1939928777200225,0.779349837292085,Trustful,
134,13,0.38461538461538464,0.9612366047228759,0.21191442324334375,0.0,0.7493221814795321,0.9612366047228759,Optimist,
135,16,0.0625,0.3372900666170139,0.2028195311147832,0.0,0.13447053550223068,0.3372900666170139,Envious,Envious
136,16,0.1875,0.6962122601251458,0.42842206076708395,0.0,0.26779019935806186,0.6962122601251458,Envious,Envious
137,16,0.75,0.8112781244591328,0.5699634674227343,0.0,0.24131465703639854,0.8112781244591328,Trustful,Optimist
138,16,0.3125,0.8960382325345574,0.3776152487479011,0.0,0.5184229837866563,0.8960382325345574,Envious,Envious
139,16,0.3125,0.8960382325345574,0.2437584081181328,0.0,0.6522798244164246,0.8960382325345574,Envious,Envious
140,16,0.25,0.8112781244591328,0.5534220607670839,0.0,0.25785606369204894,0.8112781244591328,Envious,Envious
141,17,0.11764705882352941,0.5225593745369408,0.4032207630749025,0.11764705882352941,0.11933861146203828,0.40491231571341135,Envious,
142,17,0.29411764705882354,0.873981048127358,0.5677343796707781,0.0,0.3062466684565799,0.873981048127358,Envious,
143,17,0.6470588235294118,0.9366673818775626,0.8294038511829338,0.11764705882352941,0.1072635306946288,0.8190203230540332,Undefined,Trustful
144,17,0.4117647058823529,0.9774178175281716,0.5091189430619761,0.0,0.46829887446619545,0.9774178175281716,Envious,Envious
145,6,0.16666666666666666,0.6500224216483541,0.6016067457394686,0.0,0.048415675908885514,0.6500224216483541,Optimist,
146,17,0.6470588235294118,0.9366673818775626,0.3529411764705882,0.11764705882352941,0.5837262054069744,0.8190203230540332,Optimist,Trustful
147,14,0.6428571428571429,0.9402859586706311,0.6513868199116963,0.0,0.2888991387589348,0.9402859586706311,Undefined,
148,17,0.6470588235294118,0.9366673818775626,0.520867821898432,0.11764705882352941,0.41579955997913065,0.8190203230540332,Pessimist,Pessimist
149,17,0.17647058823529413,0.6722948170756379,0.5764864152811912,0.23529411764705882,0.09580840179444672,0.43700069942857905,Envious,Envious
150,14,0.6428571428571429,0.9402859586706311,0.7142857142857142,0.2857142857142857,0.22600024438491695,0.6545716729563454,Undefined,Trustful
151,16,0.5,1.0,0.7193609377704335,0.125,0.28063906222956647,0.875,Undefined,Undefined
152,17,0.058823529411764705,0.3227569588973982,0.0,0.0,0.3227569588973982,0.3227569588973982,Envious,Envious
153,18,0.3888888888888889,0.964078764808229,0.6939013886485035,0.0,0.2701773761597255,0.964078764808229,Pessimist,Pessimist
154,18,0.3888888888888889,0.964078764808229,0.26416041678685936,0.0,0.6999183480213695,0.964078764808229,Pessimist,Pessimist
155,18,0.5,1.0,0.3277852516605625,0.1111111111111111,0.6722147483394375,0.8888888888888888,Optimist,Optimist
156,18,0.2777777777777778,0.8524051786494786,0.6869182209222378,0.1111111111111111,0.16548695772724087,0.7412940675383675,Envious,Envious
157,18,0.6111111111111112,0.964078764808229,0.4863826390090816,0.1111111111111111,0.4776961257991474,0.8529676536971178,Optimist,Pessimist
158,17,0.17647058823529413,0.6722948170756379,0.0,0.0,0.6722948170756379,0.6722948170756379,Envious,Envious
159,18,0.3333333333333333,0.9182958340544896,0.792481250360578,0.1111111111111111,0.12581458369391152,0.8071847229433784,Undefined,Undefined
160,16,0.875,0.5435644431995964,0.4159388770033496,0.125,0.12762556619624682,0.4185644431995964,Trustful,Trustful
161,16,0.5625,0.9886994082884974,0.6022170014624826,0.0,0.38648240682601487,0.9886994082884974,Optimist,Pessimist
162,15,0.7333333333333333,0.8366407419411672,0.4243018651066853,0.13333333333333333,0.4123388768344819,0.7033074086078339,Trustful,
163,17,0.5882352941176471,0.9774178175281716,0.808902936736065,0.0,0.16851488079210664,0.9774178175281716,Undefined,Pessimist
164,18,0.5,1.0,0.3808196095707413,0.0,0.6191803904292588,1.0,Envious,Pessimist
165,18,0.3888888888888889,0.964078764808229,0.42419289018887335,0.1111111111111111,0.5398858746193556,0.8529676536971178,Envious,Undefined
166,18,0.3888888888888889,0.964078764808229,0.26416041678685936,0.0,0.6999183480213695,0.964078764808229,Optimist,Optimist
169,14,0.6428571428571429,0.9402859586706311,0.8032223212740379,0.0,0.13706363739659322,0.9402859586706311,Undefined,Undefined
170,16,0.625,0.954434002924965,0.25885684062976827,0.0,0.6955771622951967,0.954434002924965,Optimist,Optimist
171,16,0.375,0.954434002924965,0.682480283659,0.0,0.271953719265965,0.954434002924965,Undefined,Envious
172,16,0.375,0.954434002924965,0.5699634674227343,0.0,0.38447053550223076,0.954434002924965,Optimist,Optimist
173,16,0.25,0.8112781244591328,0.5,0.0,0.31127812445913283,0.8112781244591328,Undefined,Undefined
174,16,0.4375,0.9886994082884974,0.6721804688852168,0.125,0.3165189394032807,0.8636994082884974,Pessimist,Envious
175,16,0.625,0.954434002924965,0.5534220607670839,0.125,0.40101194215788116,0.829434002924965,Optimist,
176,16,0.6875,0.8960382325345574,0.5471804688852168,0.0,0.3488577636493406,0.8960382325345574,Trustful,Optimist
177,16,0.5,1.0,0.8506025296523007,0.125,0.14939747034769935,0.875,Optimist,Optimist
178,16,0.5,1.0,0.2437584081181328,0.0,0.7562415918818672,1.0,Optimist,Optimist
179,16,0.125,0.5435644431995964,0.25,0.0,0.2935644431995964,0.5435644431995964,Envious,Envious
180,16,0.75,0.8112781244591328,0.0,0.0,0.8112781244591328,0.8112781244591328,Pessimist,Pessimist
181,16,0.3125,0.8960382325345574,0.7602998147737832,0.25,0.13573841776077422,0.6460382325345574,Envious,Envious
186,14,0.8571428571428571,0.5916727785823275,0.19677767872596202,0.0,0.39489509985636545,0.5916727785823275,Trustful,Trustful
187,14,0.21428571428571427,0.74959525725948,0.5714285714285714,0.0,0.17816668583090856,0.74959525725948,Envious,Envious
188,14,0.8571428571428571,0.5916727785823275,0.3396348215831049,0.14285714285714285,0.2520379569992226,0.4488156357251846,Trustful,Trustful
190,16,0.3125,0.8960382325345574,0.30342206076708395,0.0,0.5926161717674734,0.8960382325345574,Pessimist,Envious
191,16,0.6875,0.8960382325345574,0.5471804688852168,0.0,0.3488577636493406,0.8960382325345574,Pessimist,Pessimist
192,16,0.875,0.5435644431995964,0.3776152487479011,0.0,0.16594919445169531,0.5435644431995964,Trustful,
193,16,0.75,0.8112781244591328,0.2256025296523007,0.0,0.5856755948068322,0.8112781244591328,Trustful,Trustful
194,16,0.75,0.8112781244591328,0.0,0.0,0.8112781244591328,0.8112781244591328,Pessimist,
195,16,0.875,0.5435644431995964,0.25885684062976827,0.125,0.28470760256982813,0.4185644431995964,Trustful,Optimist
196,16,1.0,0.0,0.0,0.0,0.0,0.0,Trustful,Trustful
197,16,0.6875,0.8960382325345574,0.5778195311147832,0.0,0.31821870141977415,0.8960382325345574,Trustful,Optimist
198,16,0.6875,0.8960382325345574,0.30342206076708395,0.125,0.5926161717674734,0.7710382325345574,Pessimist,Pessimist
199,15,0.8666666666666667,0.5665095065529052,0.26666666666666666,0.13333333333333333,0.29984283988623855,0.4331761732195719,Trustful,Trustful
200,15,1.0,0.0,0.0,0.0,0.0,0.0,Trustful,Trustful
201,15,0.7333333333333333,0.8366407419411672,0.32365019815155616,0.0,0.5129905437896111,0.8366407419411672,Trustful,Optimist
202,15,0.26666666666666666,0.8366407419411672,0.5399910313406582,0.0,0.29664971060050904,0.8366407419411672,Envious,Envious
203,15,0.3333333333333333,0.9182958340544896,0.13333333333333333,0.0,0.7849625007211563,0.9182958340544896,Pessimist,Pessimist
204,15,0.4666666666666667,0.9967916319816366,0.4503258334775646,0.13333333333333333,0.546465798504072,0.8634582986483033,Optimist,Pessimist
205,15,0.4666666666666667,0.9967916319816366,0.0,0.0,0.9967916319816366,0.9967916319816366,Pessimist,Pessimist
206,15,0.13333333333333333,0.5665095065529053,0.32365019815155616,0.0,0.24285930840134917,0.5665095065529053,Envious,
207,15,0.4666666666666667,0.9967916319816366,0.26666666666666666,0.0,0.73012496531497,0.9967916319816366,Optimist,Optimist
208,15,0.8,0.7219280948873623,0.4503258334775646,0.0,0.2716022614097977,0.7219280948873623,Trustful,Trustful
209,15,0.6,0.9709505944546686,0.4,0.13333333333333333,0.5709505944546686,0.8376172611213353,Pessimist,Pessimist
210,15,0.5333333333333333,0.9967916319816366,0.4,0.0,0.5967916319816365,0.9967916319816366,Undefined,Envious
211,15,0.6,0.9709505944546686,0.507309364962454,0.0,0.46364122949221453,0.9709505944546686,Optimist,Optimist
212,15,0.9333333333333333,0.3533593350214213,0.26000896865934164,0.0,0.09335036636207966,0.3533593350214213,Trustful,Trustful
213,15,0.9333333333333333,0.3533593350214213,0.24064269829578744,0.0,0.11271663672563387,0.3533593350214213,Trustful,Trustful
214,15,0.4,0.9709505944546686,0.6473003963031123,0.0,0.32365019815155627,0.9709505944546686,Pessimist,Pessimist
215,15,0.4,0.9709505944546686,0.4,0.0,0.5709505944546686,0.9709505944546686,Envious,Envious
216,15,0.8,0.7219280948873623,0.36731833362179583,0.13333333333333333,0.3546097612655665,0.588594761554029,Trustful,Trustful
217,15,0.4666666666666667,0.9967916319816366,0.7496741665224353,0.0,0.2471174654592012,0.9967916319816366,Envious,Pessimist
218,15,0.4,0.9709505944546686,0.5836591668108979,0.26666666666666666,0.38729142764377067,0.704283927788002,Undefined,Undefined
219,15,0.7333333333333333,0.8366407419411672,0.7103348021369063,0.13333333333333333,0.12630593980426097,0.7033074086078339,Trustful,
220,15,0.5333333333333333,0.9967916319816366,0.5903168648182228,0.0,0.4064747671634138,0.9967916319816366,Optimist,Optimist
221,15,0.5333333333333333,0.9967916319816366,0.5266756353260083,0.0,0.4701159966556283,0.9967916319816366,Optimist,Pessimist
222,15,0.2,0.7219280948873623,0.36731833362179583,0.0,0.3546097612655665,0.7219280948873623,Envious,Envious
223,15,0.4666666666666667,0.9967916319816366,0.7236501981515561,0.0,0.2731414338300805,0.9967916319816366,Undefined,Undefined
224,15,0.0,0.0,0.0,0.0,0.0,0.0,Envious,Envious
225,15,0.13333333333333333,0.5665095065529053,0.18365916681089792,0.0,0.38285033974200744,0.5665095065529053,Envious,Envious
226,15,0.3333333333333333,0.9182958340544896,0.6257881298608547,0.0,0.2925077041936348,0.9182958340544896,Pessimist,Pessimist
227,15,0.4,0.9709505944546686,0.507309364962454,0.0,0.46364122949221453,0.9709505944546686,Envious,Undefined
228,14,0.35714285714285715,0.9402859586706311,0.48962521230523876,0.0,0.4506607463653924,0.9402859586706311,Envious,Optimist
229,14,0.42857142857142855,0.9852281360342515,0.19677767872596202,0.0,0.7884504573082896,0.9852281360342515,Envious,Envious
230,14,0.2857142857142857,0.863120568566631,0.4546091411857343,0.0,0.4085114273808967,0.863120568566631,Optimist,Envious
231,14,0.5714285714285714,0.9852281360342515,0.5276301391366303,0.0,0.45759799689762126,0.9852281360342515,Optimist,
232,14,0.2857142857142857,0.863120568566631,0.4824919644402477,0.0,0.3806286041263833,0.863120568566631,Envious,Undefined
233,10,0.6,0.9709505944546686,0.6,0.2,0.3709505944546686,0.7709505944546686,Optimist,
234,14,0.5,1.0,0.7871107149038481,0.0,0.2128892850961519,1.0,Undefined,
235,14,0.5714285714285714,0.9852281360342515,0.8363932817533346,0.0,0.14883485428091692,0.9852281360342515,Undefined,Undefined
236,14,0.7857142857142857,0.74959525725948,0.5642953235635804,0.0,0.1852999336958996,0.74959525725948,Trustful,
237,14,0.42857142857142855,0.9852281360342515,0.6324823551623816,0.0,0.3527457808718699,0.9852281360342515,Envious,Envious
238,14,0.6428571428571429,0.9402859586706311,0.2785810378492946,0.0,0.6617049208213366,0.9402859586706311,Pessimist,Pessimist
239,14,0.6428571428571429,0.9402859586706311,0.40068860531691514,0.0,0.539597353353716,0.9402859586706311,Optimist,
240,14,0.2857142857142857,0.863120568566631,0.6603651784168951,0.14285714285714285,0.20275539014973587,0.7202634257094882,Envious,Envious
241,14,0.2857142857142857,0.863120568566631,0.3396348215831049,0.0,0.5234857469835261,0.863120568566631,Optimist,Optimist
242,14,0.35714285714285715,0.9402859586706311,0.2578314624597723,0.0,0.6824544962108589,0.9402859586706311,Envious,Envious
245,13,0.3076923076923077,0.8904916402194913,0.3734425363287187,0.0,0.5170491038907726,0.8904916402194913,Envious,
246,13,0.38461538461538464,0.9612366047228759,0.21191442324334375,0.0,0.7493221814795321,0.9612366047228759,Optimist,Envious
247,13,0.23076923076923078,0.7793498372920853,0.15384615384615385,0.0,0.6255036834459314,0.7793498372920853,Envious,Envious
248,13,0.23076923076923078,0.7793498372920853,0.5119247716964304,0.0,0.26742506559565493,0.7793498372920853,Pessimist,
249,13,0.6153846153846154,0.9612366047228759,0.4895790751230985,0.0,0.47165752959977736,0.9612366047228759,Optimist,
250,13,0.5384615384615384,0.9957274520849255,0.0,0.0,0.9957274520849255,0.9957274520849255,Pessimist,Pessimist
251,13,0.23076923076923078,0.7793498372920853,0.21191442324334375,0.0,0.5674354140487415,0.7793498372920853,Envious,Undefined
252,13,0.6153846153846154,0.9612366047228759,0.5853569595720625,0.0,0.3758796451508134,0.9612366047228759,Optimist,
253,13,0.5384615384615384,0.9957274520849255,0.15384615384615385,0.0,0.8418812982387717,0.9957274520849255,Optimist,Envious
254,13,0.5384615384615384,0.9957274520849255,0.3657605770894976,0.0,0.6299668749954279,0.9957274520849255,Optimist,Pessimist
255,13,0.6153846153846154,0.9612366047228759,0.3657605770894976,0.0,0.5954760276333783,0.9612366047228759,Pessimist,Pessimist
