User_ID,n_decisions,match_Trustful,H_mismatch_Trustful,match_Optimist,H_mismatch_Optimist,match_Pessimist,H_mismatch_Pessimist,match_Envious,H_mismatch_Envious,phenotype_entropy,Age,Gender,kmeans_cluster,phenotype_kmeans
124,17,0.5882352941176471,0.9774178175281716,0.5294117647058824,0.9975025463691152,0.6470588235294118,0.9366673818775626,0.5882352941176471,0.9774178175281716,Undefined,55,d,0,Undefined
125,17,0.6470588235294118,0.9366673818775626,0.6470588235294118,0.9366673818775626,0.47058823529411764,0.9975025463691152,0.47058823529411764,0.9975025463691152,Undefined,56,h,2,Optimist
126,17,0.8235294117647058,0.672294817075638,0.6470588235294118,0.9366673818775626,0.6470588235294118,0.9366673818775626,0.4117647058823529,0.9774178175281716,Trustful,31,h,2,Optimist
127,17,0.6470588235294118,0.9366673818775626,0.5294117647058824,0.9975025463691152,0.5294117647058824,0.9975025463691152,0.47058823529411764,0.9975025463691152,Undefined,34,d,3,Trustful
128,17,0.4117647058823529,0.9774178175281716,0.4117647058823529,0.9774178175281716,0.4117647058823529,0.9774178175281716,0.47058823529411764,0.9975025463691152,Undefined,10,h,0,Undefined
129,13,0.6153846153846154,0.9612366047228759,0.38461538461538464,0.9612366047228759,0.38461538461538464,0.9612366047228759,0.46153846153846156,0.9957274520849255,Undefined,31,h,0,Undefined
131,13,0.7692307692307693,0.779349837292085,0.5384615384615384,0.9957274520849255,0.5384615384615384,0.9957274520849255,0.38461538461538464,0.9612366047228759,Trustful,37,h,3,Trustful
135,16,0.0625,0.3372900666170139,0.6875,0.8960382325345574,0.6875,0.8960382325345574,0.9375,0.3372900666170139,Envious,16,d,4,Envious
136,16,0.1875,0.6962122601251458,0.625,0.954434002924965,0.75,0.8112781244591328,0.875,0.5435644431995964,Envious,18,h,4,Envious
137,16,0.75,0.8112781244591328,0.6875,0.8960382325345574,0.5625,0.9886994082884974,0.375,0.954434002924965,Trustful,25,h,2,Optimist
138,16,0.3125,0.8960382325345574,0.8125,0.6962122601251458,0.625,0.954434002924965,0.875,0.5435644431995964,Envious,24,h,4,Envious
139,16,0.3125,0.8960382325345574,0.75,0.8112781244591328,0.8125,0.6962122601251458,1.0,0.0,Envious,44,h,4,Envious
140,16,0.25,0.8112781244591328,0.5625,0.9886994082884974,0.6875,0.8960382325345574,0.8125,0.6962122601251458,Envious,45,h,4,Envious
143,17,0.6470588235294118,0.9366673818775626,0.5882352941176471,0.9774178175281716,0.5294117647058824,0.9975025463691152,0.4117647058823529,0.9774178175281716,Undefined,34,h,3,Trustful
144,17,0.4117647058823529,0.9774178175281716,0.7058823529411765,0.8739810481273578,0.7647058823529411,0.7871265862012691,0.9411764705882353,0.3227569588973983,Envious,36,h,4,Envious
146,17,0.6470588235294118,0.9366673818775626,0.8235294117647058,0.672294817075638,0.5294117647058824,0.9975025463691152,0.7058823529411765,0.8739810481273578,Optimist,40,d,3,Trustful
148,17,0.6470588235294118,0.9366673818775626,0.6470588235294118,0.9366673818775626,0.7058823529411765,0.8739810481273578,0.5294117647058824,0.9975025463691152,Pessimist,30,h,1,Pessimist
149,17,0.17647058823529413,0.672294817075638,0.5294117647058824,0.9975025463691152,0.7058823529411765,0.8739810481273578,0.8235294117647058,0.672294817075638,Envious,10,h,4,Envious
150,14,0.6428571428571429,0.9402859586706311,0.5714285714285714,0.9852281360342515,0.42857142857142855,0.9852281360342515,0.42857142857142855,0.9852281360342515,Undefined,45,h,3,Trustful
151,16,0.5,1.0,0.5,1.0,0.5,1.0,0.375,0.954434002924965,Undefined,50,h,0,Undefined
152,17,0.058823529411764705,0.3227569588973983,0.7647058823529411,0.7871265862012691,0.7058823529411765,0.8739810481273578,1.0,0.0,Envious,50,h,4,Envious
153,18,0.3888888888888889,0.964078764808229,0.4444444444444444,0.9910760598382222,0.7222222222222222,0.8524051786494786,0.6666666666666666,0.9182958340544896,Pessimist,40,h,1,Pessimist
154,18,0.3888888888888889,0.964078764808229,0.7777777777777778,0.7642045065086203,0.8333333333333334,0.6500224216483541,0.7777777777777778,0.7642045065086203,Pessimist,38,h,1,Pessimist
155,18,0.5,1.0,0.8888888888888888,0.5032583347756459,0.5555555555555556,0.9910760598382222,0.5555555555555556,0.9910760598382222,Optimist,39,h,2,Optimist
156,18,0.2777777777777778,0.8524051786494786,0.6111111111111112,0.964078764808229,0.6111111111111112,0.964078764808229,0.7777777777777778,0.7642045065086203,Envious,18,d,4,Envious
157,18,0.6111111111111112,0.964078764808229,0.7222222222222222,0.8524051786494786,0.7222222222222222,0.8524051786494786,0.7222222222222222,0.8524051786494786,Optimist,38,h,1,Pessimist
158,17,0.17647058823529413,0.672294817075638,0.8235294117647058,0.672294817075638,0.7647058823529411,0.7871265862012691,1.0,0.0,Envious,12,h,4,Envious
159,18,0.3333333333333333,0.9182958340544896,0.5,1.0,0.4444444444444444,0.9910760598382222,0.5,1.0,Undefined,39,d,0,Undefined
160,16,0.875,0.5435644431995964,0.5,1.0,0.4375,0.9886994082884974,0.3125,0.8960382325345574,Trustful,19,d,3,Trustful
161,16,0.5625,0.9886994082884974,0.6875,0.8960382325345574,0.6875,0.8960382325345574,0.6875,0.8960382325345574,Optimist,26,h,1,Pessimist
163,17,0.5882352941176471,0.9774178175281716,0.5882352941176471,0.9774178175281716,0.6470588235294118,0.9366673818775626,0.5882352941176471,0.9774178175281716,Undefined,50,d,1,Pessimist
164,18,0.5,1.0,0.7222222222222222,0.8524051786494786,0.6666666666666666,0.9182958340544896,0.7777777777777778,0.7642045065086203,Envious,14,d,1,Pessimist
165,18,0.3888888888888889,0.964078764808229,0.5,1.0,0.5,1.0,0.7222222222222222,0.8524051786494786,Envious,12,h,0,Undefined
166,18,0.3888888888888889,0.964078764808229,0.7777777777777778,0.7642045065086203,0.7777777777777778,0.7642045065086203,0.7777777777777778,0.7642045065086203,Optimist,51,h,2,Optimist
169,14,0.6428571428571429,0.9402859586706311,0.5,1.0,0.42857142857142855,0.9852281360342515,0.5,1.0,Undefined,26,d,0,Undefined
170,16,0.625,0.954434002924965,0.875,0.5435644431995964,0.5625,0.9886994082884974,0.6875,0.8960382325345574,Optimist,27,d,2,Optimist
171,16,0.375,0.954434002924965,0.5625,0.9886994082884974,0.5,1.0,0.5625,0.9886994082884974,Undefined,29,h,4,Envious
172,16,0.375,0.954434002924965,0.75,0.8112781244591328,0.5,1.0,0.6875,0.8960382325345574,Optimist,32,h,2,Optimist
173,16,0.25,0.8112781244591328,0.5,1.0,0.3125,0.8960382325345574,0.625,0.954434002924965,Undefined,26,h,0,Undefined
174,16,0.4375,0.9886994082884974,0.5625,0.9886994082884974,0.6875,0.8960382325345574,0.625,0.954434002924965,Pessimist,35,h,4,Envious
176,16,0.6875,0.8960382325345574,0.6875,0.8960382325345574,0.5625,0.9886994082884974,0.375,0.954434002924965,Trustful,26,h,2,Optimist
177,16,0.5,1.0,0.6875,0.8960382325345574,0.5,1.0,0.6875,0.8960382325345574,Optimist,27,d,2,Optimist
178,16,0.5,1.0,0.875,0.5435644431995964,0.75,0.8112781244591328,0.8125,0.6962122601251458,Optimist,26,h,2,Optimist
179,16,0.125,0.5435644431995964,0.8125,0.6962122601251458,0.5625,0.9886994082884974,1.0,0.0,Envious,27,d,4,Envious
180,16,0.75,0.8112781244591328,0.6875,0.8960382325345574,0.8125,0.6962122601251458,0.625,0.954434002924965,Pessimist,26,h,1,Pessimist
181,16,0.3125,0.8960382325345574,0.625,0.954434002924965,0.5,1.0,0.6875,0.8960382325345574,Envious,55,h,4,Envious
186,14,0.8571428571428571,0.5916727785823275,0.6428571428571429,0.9402859586706311,0.7142857142857143,0.863120568566631,0.2857142857142857,0.863120568566631,Trustful,31,h,3,Trustful
187,14,0.21428571428571427,0.74959525725948,0.5714285714285714,0.9852281360342515,0.6428571428571429,0.9402859586706311,0.7142857142857143,0.863120568566631,Envious,31,h,4,Envious
188,14,0.8571428571428571,0.5916727785823275,0.5714285714285714,0.9852281360342515,0.35714285714285715,0.9402859586706311,0.2857142857142857,0.863120568566631,Trustful,28,h,3,Trustful
190,16,0.3125,0.8960382325345574,0.625,0.954434002924965,0.8125,0.6962122601251458,0.8125,0.6962122601251458,Pessimist,14,d,4,Envious
191,16,0.6875,0.8960382325345574,0.625,0.954434002924965,0.75,0.8112781244591328,0.5625,0.9886994082884974,Pessimist,37,h,1,Pessimist
193,16,0.75,0.8112781244591328,0.5625,0.9886994082884974,0.6875,0.8960382325345574,0.375,0.954434002924965,Trustful,27,h,3,Trustful
195,16,0.875,0.5435644431995964,0.5,1.0,0.3125,0.8960382325345574,0.25,0.8112781244591328,Trustful,25,h,2,Optimist
196,16,1.0,0.0,0.25,0.8112781244591328,0.4375,0.9886994082884974,0.25,0.8112781244591328,Trustful,29,d,3,Trustful
197,16,0.6875,0.8960382325345574,0.625,0.954434002924965,0.5625,0.9886994082884974,0.4375,0.9886994082884974,Trustful,27,h,2,Optimist
198,16,0.6875,0.8960382325345574,0.5625,0.9886994082884974,0.75,0.8112781244591328,0.5625,0.9886994082884974,Pessimist,30,h,1,Pessimist
199,15,0.8666666666666667,0.5665095065529052,0.6666666666666666,0.9182958340544896,0.5333333333333333,0.9967916319816366,0.4,0.9709505944546686,Trustful,21,h,3,Trustful
200,15,1.0,0.0,0.5333333333333333,0.9967916319816366,0.3333333333333333,0.9182958340544896,0.13333333333333333,0.5665095065529052,Trustful,28,h,3,Trustful
201,15,0.7333333333333333,0.8366407419411672,0.7333333333333333,0.8366407419411672,0.6,0.9709505944546686,0.5333333333333333,0.9967916319816366,Trustful,27,h,2,Optimist
202,15,0.26666666666666666,0.8366407419411672,0.6666666666666666,0.9182958340544896,0.6666666666666666,0.9182958340544896,0.7333333333333333,0.8366407419411672,Envious,15,h,4,Envious
203,15,0.3333333333333333,0.9182958340544896,0.6666666666666666,0.9182958340544896,0.8666666666666667,0.5665095065529052,0.8666666666666667,0.5665095065529052,Pessimist,22,h,1,Pessimist
204,15,0.4666666666666667,0.9967916319816366,0.7333333333333333,0.8366407419411672,0.7333333333333333,0.8366407419411672,0.6666666666666666,0.9182958340544896,Optimist,48,h,1,Pessimist
205,15,0.4666666666666667,0.9967916319816366,0.4666666666666667,0.9967916319816366,1.0,0.0,0.6666666666666666,0.9182958340544896,Pessimist,34,d,1,Pessimist
207,15,0.4666666666666667,0.9967916319816366,0.8666666666666667,0.5665095065529052,0.6,0.9709505944546686,0.6,0.9709505944546686,Optimist,12,h,2,Optimist
208,15,0.8,0.7219280948873623,0.7333333333333333,0.8366407419411672,0.5333333333333333,0.9967916319816366,0.4666666666666667,0.9967916319816366,Trustful,11,h,3,Trustful
209,15,0.6,0.9709505944546686,0.6,0.9709505944546686,0.7333333333333333,0.8366407419411672,0.6,0.9709505944546686,Pessimist,11,h,1,Pessimist
210,15,0.5333333333333333,0.9967916319816366,0.5333333333333333,0.9967916319816366,0.6,0.9709505944546686,0.6,0.9709505944546686,Undefined,46,h,4,Envious
211,15,0.6,0.9709505944546686,0.7333333333333333,0.8366407419411672,0.6666666666666666,0.9182958340544896,0.6666666666666666,0.9182958340544896,Optimist,44,h,2,Optimist
